image_name,number of particles,dv01,dv05,dv09,relative span
image1.jpg,684,113.95259096252698,325.51708947177286,633.4747279904507,1.5959903606626893
image2.jpg,2183,162.8844955260003,416.4495213109034,749.2043055759536,1.4079012702531888
image3.jpg,2365,105.35019569926791,340.72780984971257,696.35180970033,1.7345270826638415
